longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.006934308219245465,0.7525440967188423,0.05230476782145512,0.8549112849686907,-0.7306931056958481,0.0,0.0,0.0,1.0,0.0,176000.0
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.5556709284054953,-0.28924444291861334,-0.5107021869908522,-0.278793964904654,-1.027504641001395,0.0,0.0,0.0,1.0,0.0,155400.0
-1.3428091431408828,1.0291389545592071,1.7767234439548412,-1.0772211189084628,-0.6693564776511985,-1.0710965805279284,-0.8286975080325887,-1.5177262946381584,0.0,0.0,0.0,1.0,0.0,150000.0
-1.3428091431408828,1.0338208202547048,1.6178072867995743,-1.2367625352077245,-1.0529880682609372,-1.1429420155967842,-1.0546852654824248,-1.674698574082271,0.0,0.0,0.0,1.0,0.0,118800.0
-1.3428091431408828,1.0338208202547048,1.8561815225324745,-1.0672050658672536,-1.0529880682609372,-1.1364106124087066,-1.0207871018649495,0.09850903917706769,0.0,0.0,0.0,1.0,0.0,188800.0
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.7144969123446706,-0.6693564776511985,-0.884298449348903,-0.6667396151935394,-0.47568856103394797,0.0,0.0,0.0,1.0,0.0,184400.0
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.5621098196462727,-0.28572488704145976,-0.8085341723672004,-0.3277579790187852,-0.6782081390869402,0.0,0.0,0.0,1.0,0.0,182300.0
-1.3428091431408828,1.0291389545592071,1.6972653653772076,-0.9420044028521379,-0.6306413630025093,-0.9417747974039877,-0.6215420637035722,-1.0708198203407007,0.0,0.0,0.0,1.0,0.0,142500.0
-1.3478004503108902,1.024457088863713,1.1410588153337744,-1.0264254213423303,-0.665836921774045,-1.0175390743856902,-0.8136316575359329,-1.2464936396109756,0.0,0.0,0.0,1.0,0.0,137500.0
-1.3428091431408828,1.024457088863713,0.9026845796008742,-1.300436015255412,-1.077624959401012,-1.1938869604637912,-1.163912681583179,-1.719582269665061,0.0,0.0,0.0,1.0,0.0,187500.0
-1.3478004503108902,1.024457088863713,0.9026845796008742,-1.070066795307599,-0.4441049015133703,-0.8320472238442805,-0.4407518577437033,-1.2222419653847907,0.0,0.0,0.0,1.0,0.0,112500.0
-1.3478004503108902,1.024457088863713,-0.6070189133741593,-1.105838413311918,-0.1695795430953921,-0.7863274015277358,-0.11683607206560476,-1.7369566034390445,0.0,0.0,0.0,1.0,0.0,171900.0
-1.3478004503108902,1.024457088863713,1.1410588153337744,-0.4104381593079611,-0.1590208754639314,-0.36047991366506255,-0.2335964134146868,-1.3854279822550153,0.0,0.0,0.0,1.0,0.0,93800.0
-1.3478004503108902,1.024457088863713,0.9821426581785077,0.5575418238889046,1.2382428077660343,0.8125600989137123,0.9453063879486252,-1.6229375380472792,0.0,0.0,0.0,1.0,0.0,97500.0
-1.3478004503108902,1.024457088863713,1.8561815225324745,-0.5807110610085184,-0.1590208754639314,-0.22854556926589076,-0.25996165178383435,-1.540469780168685,0.0,0.0,0.0,1.0,0.0,104200.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-0.9098099466482511,-0.9368427243148696,-0.8307409432066649,-0.8889609100192116,-1.321903074393889,0.0,0.0,0.0,1.0,0.0,87500.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-1.0707822276676855,-0.9086862772976411,-0.9940260229086102,-0.9379249241333428,-1.4416532568291553,0.0,0.0,0.0,1.0,0.0,83100.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-0.8611605461623776,-0.7503062628257305,-0.9339371135782943,-0.7910328817909493,-1.3847040516810991,0.0,0.0,0.0,1.0,0.0,87500.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-0.6815870237806974,-0.584887136599513,-0.7954713659910447,-0.8475298211534084,-1.800059218465386,0.0,0.0,0.0,1.0,0.0,85300.0
-1.352791757480905,1.024457088863713,1.8561815225324745,-0.7545611245095076,-0.5637698013365915,-0.3434982653760602,-0.6215420637035722,-1.5588093547078896,0.0,0.0,0.0,1.0,0.0,80300.0
-1.3577830646509195,1.024457088863713,-2.1167224063491927,-1.6338274950556628,-1.6125974527283542,-1.6236532902393113,-1.5518583318720645,-0.7471625262524363,0.0,0.0,0.0,1.0,0.0,60000.0
-1.3577830646509195,1.0291389545592071,1.8561815225324745,-0.9448661322924834,-1.021312065366555,-1.0227641969361525,-1.0622181907307526,-0.24620256910258606,0.0,0.0,0.0,1.0,0.0,75700.0
-1.3577830646509195,1.024457088863713,1.6178072867995743,-1.6502824393376494,-1.6618712350085043,-1.6341035353402358,-1.6799180610936382,1.3979644193562308,0.0,0.0,0.0,1.0,0.0,75000.0
-1.3577830646509195,1.019775223168219,1.6972653653772076,-1.203137214283665,-1.0952227387867801,-1.253975869794107,-1.3070382613014087,-1.7494444058390948,0.0,0.0,0.0,1.0,0.0,86100.0
-1.3627743718209269,1.019775223168219,1.8561815225324745,-0.8711765992035868,-0.9298036125605624,-1.0658714579774662,-1.1676791442073429,-1.5745548446905617,0.0,0.0,0.0,1.0,0.0,76100.0
-1.3627743718209269,1.019775223168219,1.538349208221941,-1.1544878137977914,-1.1233791858040085,-1.2343816602298736,-1.2656071724356053,-0.7282800037827948,0.0,0.0,0.0,1.0,0.0,73500.0
-1.3627743718209269,1.019775223168219,1.8561815225324745,-1.024279124262071,-1.0283511771208622,-0.9574501650553745,-1.0622181907307526,-1.5892144388123604,0.0,0.0,0.0,1.0,0.0,78400.0
-1.3627743718209269,1.019775223168219,1.538349208221941,-0.7059117240236341,-0.5180155749335952,-0.717094527734111,-0.516081110226982,-1.8070572140132404,0.0,0.0,0.0,1.0,0.0,84400.0
-1.3577830646509195,1.0150933574727214,1.8561815225324745,-1.0121167741406027,-0.9051667214204875,-1.1037535964683174,-1.2128766956973103,-0.7188689063218872,0.0,0.0,0.0,1.0,0.0,81300.0
-1.3627743718209269,1.019775223168219,1.8561815225324745,-1.3376384979799034,-1.3803067648362188,-1.3885227754685099,-1.457696766267966,-1.1760310637498212,0.0,0.0,0.0,1.0,0.0,85000.0
-1.3577830646509195,1.019775223168219,1.3794330510666744,0.257060232652627,0.5026556294409391,0.6349059321979958,0.5347619619147562,-1.701725315508467,0.0,0.0,0.0,1.0,0.0,129200.0
-1.3577830646509195,1.019775223168219,-0.20972852048599255,-1.197413755402974,-1.2289658621186155,-1.2343816602298736,-1.288205948180589,-1.224112119367407,0.0,0.0,0.0,1.0,0.0,82500.0
-1.3577830646509195,1.019775223168219,1.3794330510666744,-1.0779365512685493,-0.7186302599313484,-0.9861883390829168,-0.7232365545559984,-1.853509425839515,0.0,0.0,0.0,1.0,0.0,95200.0
-1.3577830646509195,1.019775223168219,1.6178072867995743,-1.1430408960364093,-1.0459489565066302,-1.0149265131104592,-1.1940443825764906,-1.2373238523413732,0.0,0.0,0.0,1.0,0.0,75000.0
-1.3577830646509195,1.019775223168219,1.3794330510666744,-1.7382806196282736,-1.7498601319373435,-1.722930618698094,-1.7401814630802612,-1.9914785277183336,0.0,0.0,0.0,1.0,0.0,67500.0
-1.3577830646509195,1.019775223168219,-0.6864769919517926,-1.1494797872771867,-1.1972898592242334,-1.367622285266661,-1.2656071724356053,-0.7951229267743691,0.0,0.0,0.0,1.0,0.0,137500.0
-1.352791757480905,1.019775223168219,-0.9248512276846926,-0.8618759785224639,-0.13790354020101,-0.7510578243121157,-0.11306960944144082,-1.7355690698390385,0.0,0.0,0.0,1.0,0.0,177500.0
-1.352791757480905,1.019775223168219,0.5848522652903408,0.3379040893423874,0.21405204751434664,-0.13188080208233915,0.15058277425003472,-0.8172028092788062,0.0,0.0,0.0,1.0,0.0,102100.0
-1.352791757480905,1.019775223168219,-0.765935070529426,-0.8833389493250552,-0.9086862772976411,-0.8046153304543536,-0.986888938247474,-1.6227565554038001,0.0,0.0,0.0,1.0,0.0,108300.0
-1.3577830646509195,1.019775223168219,-0.44810275621889256,-0.4984363395985853,-0.4476244573905238,-0.3696238781283715,-0.5424463485961295,-1.8088670404480305,0.0,0.0,0.0,1.0,0.0,112500.0
-1.352791757480905,1.0150933574727214,0.7437684224456076,-1.2575100736502294,-1.14449652106693,-1.2970831308354207,-1.1827449947039987,-1.0796276423233448,0.0,0.0,0.0,1.0,0.0,131300.0
-1.352791757480905,1.019775223168219,-0.9248512276846926,-1.0858063072294994,-0.746786706948577,-0.9509187618672966,-0.6780390030660313,-1.3881427219072,0.0,0.0,0.0,1.0,0.0,162500.0
-1.3478004503108902,1.019775223168219,1.8561815225324745,-1.5966250123311714,-1.566843226325358,-1.5073943134915262,-1.5556247944962283,-1.5892144388123604,0.0,0.0,0.0,1.0,0.0,112500.0
-1.352791757480905,1.019775223168219,1.8561815225324745,-1.5036188055199424,-1.4225414353620618,-1.4851875426520615,-1.4388644531471464,-1.3755945919593233,0.0,0.0,0.0,1.0,0.0,112500.0
-1.352791757480905,1.019775223168219,1.8561815225324745,-1.4707089169559693,-1.1867311915927727,-1.2944705695601895,-1.1827449947039987,-1.80591099060454,0.0,0.0,0.0,1.0,0.0,137500.0
-1.352791757480905,1.019775223168219,0.5053941867127075,-1.0686359305874265,-1.1163400740497014,-1.1364106124087066,-1.1300145179657035,-1.2018512542194908,0.0,0.0,0.0,1.0,0.0,118800.0
-1.352791757480905,1.019775223168219,1.8561815225324745,-1.1938365936025421,-1.2606418650129976,-1.253975869794107,-1.3334034996705562,-0.8401876050006382,0.0,0.0,0.0,1.0,0.0,98200.0
-1.3478004503108902,1.019775223168219,0.9026845796008742,-1.1172853310733,-0.17661865484969924,-0.9861883390829168,-0.33529090426711305,-1.7036557970389097,0.0,0.0,0.0,1.0,0.0,118800.0
-1.3478004503108902,1.019775223168219,-1.481057777728126,-1.1208624928737319,-0.5391329101965165,-1.033214442037077,-0.5236140354753098,-1.834566575822047,0.0,0.0,0.0,1.0,0.0,162500.0
-1.3478004503108902,1.0150933574727214,-1.481057777728126,-1.6717454101402407,-1.6161170086055079,-1.5831585904732288,-1.6196546591070153,-1.7065515193345735,0.0,0.0,0.0,1.0,0.0,137500.0
-1.3478004503108902,1.0150933574727214,1.8561815225324745,-1.5687231502878027,-1.4894129970279795,-1.2291565376794114,-1.4463973783954742,-1.5429432096295648,0.0,0.0,0.0,1.0,0.0,500001.0
-1.3478004503108902,1.0150933574727214,-1.004309306262326,-1.035726042023453,-0.38427245160175966,-0.7014191600827243,-0.4030872315020639,-1.0299177429144484,0.0,0.0,0.0,1.0,0.0,162500.0
-1.352791757480905,1.0150933574727214,1.8561815225324745,-1.5930478505307395,-1.4577369941335974,-0.5655659737707058,-1.4350979905229824,-1.770136754743526,0.0,0.0,0.0,1.0,0.0,137500.0
-1.352791757480905,1.0150933574727214,1.8561815225324745,-1.678184301381018,-1.6548321232541972,-1.4969440683906017,-1.638486972227835,-1.8405993306046804,0.0,0.0,0.0,1.0,0.0,162500.0
-1.3478004503108902,1.010411491777227,-0.1302704419083592,-0.9920846680581842,-0.5426524660736701,-0.8085341723672004,-0.6290749889519001,-0.7031837438870411,0.0,0.0,0.0,1.0,0.0,187500.0
-1.3478004503108902,1.0150933574727214,0.8232265010232409,-0.5198993104011765,0.42874495602071416,-0.01300926405932299,-0.0076086559648506115,-1.1783838381150482,0.0,0.0,0.0,1.0,0.0,179200.0
-1.3428091431408828,1.0150933574727214,0.5848522652903408,2.0656732389509838,2.3279852962297074,2.3448272868367668,2.3483137154496916,-1.0807135381842188,0.0,0.0,0.0,1.0,0.0,130000.0
-1.3428091431408828,1.024457088863713,0.18756187240217417,1.5412613190076707,2.3279852962297074,0.9288190756614974,2.3483137154496916,-0.5830715961648169,0.0,0.0,0.0,1.0,0.0,183800.0
-1.3428091431408828,1.019775223168219,0.028645715246907483,-1.5071959673203743,-1.387345876590526,-1.4825749813768305,-1.4237986026504905,-1.082764674810314,0.0,0.0,0.0,1.0,0.0,125000.0
-1.3428091431408828,1.024457088863713,-0.5275608347965259,0.8873561418887236,2.3279852962297074,0.8974683403587239,2.3483137154496916,-1.557964769038321,0.0,0.0,0.0,1.0,0.0,170000.0
-1.3428091431408828,1.024457088863713,0.6643103438679743,0.8522999562444912,2.054779771265662,0.6545001417622293,1.9245866702312486,-0.7182656308436239,0.0,0.0,0.0,1.0,0.0,193100.0
-1.3378178359708683,1.019775223168219,0.028645715246907483,1.584187260612853,2.3279852962297074,1.2632269188910812,2.3483137154496916,-0.7901760678526101,0.0,0.0,0.0,1.0,0.0,257800.0
-1.3378178359708683,1.019775223168219,-0.05081236333072586,2.3299360669578886,2.3279852962297074,1.6015536040335119,2.3483137154496916,-0.3518964328943176,0.0,0.0,0.0,1.0,0.0,273400.0
-1.3378178359708683,1.019775223168219,0.8232265010232409,-1.1358865724355456,-0.9122058331747946,-1.2383005021427202,-0.9077932231400313,-0.40782006972932605,0.0,0.0,0.0,1.0,0.0,237500.0
-1.3378178359708683,1.019775223168219,1.8561815225324745,-0.2051090719631714,0.7032703144386924,-0.5773224995092459,0.542294887163084,-0.7369068431219601,0.0,0.0,0.0,1.0,0.0,350000.0
-1.3428091431408828,1.019775223168219,0.4259361081350742,2.3299360669578886,2.3279852962297074,1.7661449643730727,2.3483137154496916,-0.5793916157474107,0.0,0.0,0.0,1.0,0.0,335700.0
-1.3328265288008536,1.024457088863713,1.8561815225324745,-0.6672783765789698,-0.9720382830864053,-0.8660105204222851,-0.8475298211534084,0.6814541338229013,0.0,0.0,0.0,1.0,0.0,313400.0
-1.3328265288008536,1.019775223168219,1.8561815225324745,-0.29739984641431383,-0.06751242265793868,-0.8202906981057404,-0.04903974483065391,-0.3187162815898356,0.0,0.0,0.0,1.0,0.0,268500.0
-1.3378178359708683,1.019775223168219,1.8561815225324745,-0.4891357189174624,-0.14494265195531714,-0.8503351527708983,-0.17709947405222773,-0.3812156211379143,0.0,0.0,0.0,1.0,0.0,259400.0
-1.3328265288008536,1.024457088863713,1.8561815225324745,0.7435542375113622,0.8792481082963707,0.13982557054169778,0.9377734627002974,0.0597184259247369,0.0,0.0,0.0,1.0,0.0,275700.0
-1.3378178359708683,1.024457088863713,-0.05081236333072586,0.6405319776589241,1.2452819195203415,0.2391028990004805,1.254156323130068,0.06351906143779572,0.0,0.0,0.0,1.0,0.0,225000.0
-1.3378178359708683,1.024457088863713,1.8561815225324745,-0.7280901271863117,-0.746786706948577,-1.0279893194866148,-0.8136316575359329,0.7786418133711203,0.0,0.0,0.0,1.0,0.0,262500.0
-1.3378178359708683,1.024457088863713,0.2670199509798075,0.9782160516196933,2.1005339976686583,0.6126991613585313,2.082778100446134,-0.6986591778000664,0.0,0.0,0.0,1.0,0.0,218500.0
-1.3378178359708683,1.024457088863713,-0.20972852048599255,1.0855309056326496,2.3279852962297074,0.5382411650144443,2.3483137154496916,-0.46917318586870443,0.0,0.0,0.0,1.0,0.0,255000.0
-1.3378178359708683,1.0291389545592071,1.8561815225324745,-0.04699852038408248,0.20349337988288593,-0.5198461514541611,0.18824740049167407,-0.3937034235379646,0.0,0.0,0.0,1.0,0.0,224100.0
-1.3378178359708683,1.0291389545592071,0.5053941867127075,-0.5928734111299868,-0.25756844002423124,-0.8647042397846696,-0.17709947405222773,-0.19836282367630584,0.0,0.0,0.0,1.0,0.0,243100.0
-1.3378178359708683,1.0291389545592071,1.8561815225324745,-0.8318278193988361,-0.7538258187028841,-1.0488898096884638,-0.6705060778177033,-0.39702143866841283,0.0,0.0,0.0,1.0,0.0,231600.0
-1.3378178359708683,1.0291389545592071,-0.05081236333072586,1.8460355044044665,2.3279852962297074,1.595022200845434,2.3483137154496916,-0.8310781452788623,0.0,0.0,0.0,1.0,0.0,218500.0
-1.3378178359708683,1.0291389545592071,1.8561815225324745,1.2507957808126022,2.1251708888087335,0.58657354860622,2.139275039808593,-0.4291156941120207,0.0,0.0,0.0,1.0,0.0,234100.0
-1.3278352216308462,1.0338208202547048,1.6972653653772076,0.05244657766792368,-0.35963556046168466,-0.4793514516880787,-0.3616561426362606,1.2418970531295137,0.0,0.0,0.0,1.0,0.0,327600.0
-1.3278352216308462,1.0338208202547048,1.4588911296443077,0.5246319353249314,-0.16605998721823853,-0.3121475300732867,0.06018767127010024,0.8963408591802915,0.0,0.0,0.0,1.0,0.0,347600.0
-1.3328265288008536,1.0291389545592071,0.9821426581785077,0.09608795163319257,-0.3349986693216097,-0.7092568439084176,-0.3503567547637688,1.3000528092340966,0.0,0.0,0.0,1.0,0.0,366100.0
-1.3328265288008536,1.038502685950199,0.6643103438679743,-1.5079113996804607,-1.5738823380796652,-1.618428167688849,-1.5895229581137038,0.7017845174403745,0.0,0.0,0.0,1.0,0.0,335000.0
-1.3278352216308462,1.038502685950199,1.8561815225324745,0.25634480029254064,-0.31740088993584187,-0.36047991366506255,-0.24866226391134252,1.5337617295133015,0.0,0.0,0.0,1.0,0.0,373600.0
-1.3328265288008536,1.0338208202547048,1.8561815225324745,0.7778949907955082,0.25628671804018943,-0.20895135970165732,0.32384005496157575,0.830282194310459,0.0,0.0,0.0,1.0,0.0,389500.0
-1.3328265288008536,1.038502685950199,1.8561815225324745,0.12184351659630208,-0.4793004602849059,-0.5694848156835525,-0.3842549183812442,2.0718834561241715,0.0,0.0,0.0,1.0,0.0,391100.0
-1.3228439144608317,1.038502685950199,-0.05081236333072586,2.035625079827356,1.92455620381098,0.9066123048220328,1.834191567251314,0.999018345580706,0.0,0.0,0.0,1.0,0.0,337300.0
-1.3228439144608317,1.0338208202547048,1.6972653653772076,0.3529281689042013,-0.09918842555232077,-0.3996683327935294,0.03758889552511662,2.2315101476726427,0.0,0.0,0.0,1.0,0.0,295200.0
-1.3178526072908172,1.0338208202547048,1.2205168939114077,0.7027745929864389,0.33723650321472143,0.027485435706759438,0.4820314851764611,1.33830047455599,0.0,0.0,0.0,1.0,0.0,292300.0
-1.3178526072908172,1.0291389545592071,0.9026845796008742,1.8238571012417888,0.608242305755546,0.3645058402115745,0.6967198547538055,2.2643283336901665,0.0,0.0,0.0,1.0,0.0,411500.0
-1.3128613001208096,1.0338208202547048,0.10810379382454083,-0.1650448597983344,-0.5461720219508237,-0.6439428120276395,-0.4746500213611787,1.3667750771300182,0.0,0.0,0.0,1.0,0.0,311500.0
-1.3178526072908172,1.0338208202547048,0.4259361081350742,0.42661770199309795,-0.039355975640710146,-0.2572837432934331,0.10161876013590354,1.9629319047498182,0.0,0.0,0.0,1.0,0.0,325900.0
-1.307869992950795,1.0338208202547048,-0.8453931491070593,-0.5900116816896414,-1.0248316212437087,-1.0501960903260794,-1.0358529523616051,2.5410055499086748,0.0,0.0,0.0,1.0,0.0,392600.0
-1.3128613001208096,1.0338208202547048,0.5053941867127075,0.302847903698155,-0.14494265195531714,-0.34611082665129134,-0.09800375894478508,2.2243914970291354,0.0,0.0,0.0,1.0,0.0,319300.0
-1.3178526072908172,1.0291389545592071,0.4259361081350742,1.8767990958881806,1.0094716757510527,0.37887492722534566,1.1185636686601663,1.8680969995668262,0.0,0.0,0.0,1.0,0.0,333300.0
-1.307869992950795,1.0291389545592071,-0.05081236333072586,-0.7982024984747765,-1.1163400740497014,-1.1416357349591688,-1.050918802858261,2.5410055499086748,0.0,0.0,0.0,1.0,0.0,335200.0
-1.3128613001208096,1.0291389545592071,-0.20972852048599255,-0.6100437877720598,-0.9790773948407123,-1.0384395645875393,-0.9718230877508183,2.5410055499086748,0.0,0.0,0.0,1.0,0.0,351200.0
